id,uid,source_dataset,source_url,caption,row_idx,local_relpath
623,000000071171,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000071171.jpg,"A meal at a restaurant of a salad, a toasted sandwich and a pickle",623,raw/coco/000000071171.jpg
624,000000556462,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000556462.jpg,Panini and fries are are on a lunch platter are served with dressings.,624,raw/coco/000000556462.jpg
625,000000292301,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000292301.jpg,A table with a coffee and a salad on it.,625,raw/coco/000000292301.jpg
626,000000550627,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000550627.jpg,A bunch of doughnuts with sprinkles on them,626,raw/coco/000000550627.jpg
627,000000266041,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000266041.jpg,A man in black jersey holding a basketball above his head.,627,raw/coco/000000266041.jpg
628,000000244339,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000244339.jpg,A basket ball player is posing in front of a basket.,628,raw/coco/000000244339.jpg
629,000000427135,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000427135.jpg,A man kicking a soccer ball on a field.,629,raw/coco/000000427135.jpg
630,000000578210,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000578210.jpg,A sheet cake sitting on top of a table with lit candles.,630,raw/coco/000000578210.jpg
631,000000201925,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000201925.jpg,A cake inside of a pan sitting in an oven.,631,raw/coco/000000201925.jpg
632,000000072833,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000072833.jpg,A person riding a surfboard on a wave in a wet suit.,632,raw/coco/000000072833.jpg
633,000000269089,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000269089.jpg,A sandwich cut in half served with coffee,633,raw/coco/000000269089.jpg
634,000000045864,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000045864.jpg,2 teams of young kids playing soccer against each other.,634,raw/coco/000000045864.jpg
635,000000562614,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000562614.jpg,A group of children running after a soccer ball,635,raw/coco/000000562614.jpg
636,000000541010,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000541010.jpg,A soccer team is praying on the field.,636,raw/coco/000000541010.jpg
637,000000289444,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000289444.jpg,A young man and woman playing a game of soccer.,637,raw/coco/000000289444.jpg
638,000000570579,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000570579.jpg,A baby boy sits in a high chair next to a green and white cake.,638,raw/coco/000000570579.jpg
639,000000094194,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000094194.jpg,Two men holding onto a knife about to cut a cake.,639,raw/coco/000000094194.jpg
640,000000143541,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000143541.jpg,A person stands in shallow water at the beach and looks at the ocean.,640,raw/coco/000000143541.jpg
641,000000284350,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000284350.jpg,A woman standing in a set suit on a beach holding a surfboard.,641,raw/coco/000000284350.jpg
642,000000309120,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000309120.jpg,A man getting ready to kick a soccer ball.,642,raw/coco/000000309120.jpg
643,000000146193,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000146193.jpg,A man walking into the ocean while holding a surfboard.,643,raw/coco/000000146193.jpg
644,000000467477,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000467477.jpg,Young boy riding large breaking wave in open ocean.,644,raw/coco/000000467477.jpg
645,000000172327,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000172327.jpg,A person swimming in the waves of a body of water.,645,raw/coco/000000172327.jpg
646,000000153570,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000153570.jpg,female surfer riding a large ocean wave on a surfboard ,646,raw/coco/000000153570.jpg
647,000000550444,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000550444.jpg,a group of men playing a game of soccer ,647,raw/coco/000000550444.jpg
648,000000154971,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000154971.jpg,A man kicking a soccer ball whle standing on a field.,648,raw/coco/000000154971.jpg
649,000000282225,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000282225.jpg,A young man kicking a soccer ball around a field.,649,raw/coco/000000282225.jpg
650,000000146723,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000146723.jpg,Soccer player returns the ball from the goal.,650,raw/coco/000000146723.jpg
651,000000489023,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000489023.jpg,A soccer player looks up at a soccer ball.,651,raw/coco/000000489023.jpg
652,000000453757,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000453757.jpg,A group of men playing a game of soccer on a field.,652,raw/coco/000000453757.jpg
653,000000321674,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000321674.jpg,A mom and her baby are laying on the couch.,653,raw/coco/000000321674.jpg
654,000000195829,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000195829.jpg,A group of young men playing a game of soccer.,654,raw/coco/000000195829.jpg
655,000000398076,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000398076.jpg,Here is a woman lying on a bed pointing her finger.,655,raw/coco/000000398076.jpg
656,000000310227,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000310227.jpg,Black and white photograph of two bare feet sticking out from the covers of a child's bed,656,raw/coco/000000310227.jpg
657,000000453926,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000453926.jpg,A plate that has a dessert on it.,657,raw/coco/000000453926.jpg
658,000000090935,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000090935.jpg,A room filled with a metal rack with white pieces of cloth resting on it.,658,raw/coco/000000090935.jpg
659,000000542959,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000542959.jpg,A collage of photos showing a house and some of its rooms.,659,raw/coco/000000542959.jpg
660,000000295837,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000295837.jpg,A woman standing over a pan filled with food in a kitchen.,660,raw/coco/000000295837.jpg
661,000000279305,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000279305.jpg,Give candles light a decorative cake with white frosting.,661,raw/coco/000000279305.jpg
662,000000207826,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000207826.jpg,A woman holds up a book as she attempts to read in bed.,662,raw/coco/000000207826.jpg
663,000000224757,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000224757.jpg,A man instructing a group of kids on a soccer field.,663,raw/coco/000000224757.jpg
664,000000385786,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000385786.jpg,"Two beds with decorative wooden headboard and foot board, one is a double and one is a single",664,raw/coco/000000385786.jpg
665,000000165133,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000165133.jpg,A young man poses with a surfboard next to water.,665,raw/coco/000000165133.jpg
666,000000336102,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000336102.jpg,A mouse head shapped pizza sitting in a box.,666,raw/coco/000000336102.jpg
667,000000017707,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000017707.jpg,A bed covered in a ten sitting on a beach.,667,raw/coco/000000017707.jpg
668,000000140743,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000140743.jpg,a person smiling eating a piece of pizza ,668,raw/coco/000000140743.jpg
669,000000066423,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000066423.jpg,Group pf people learning how to surf on the beach.,669,raw/coco/000000066423.jpg
670,000000476280,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000476280.jpg,A man holds a surf board and walks with a woman.,670,raw/coco/000000476280.jpg
671,000000182245,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000182245.jpg,Man sitting at a small table behind a pizza.,671,raw/coco/000000182245.jpg
672,000000001369,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000001369.jpg,A man in a wetsuit with a surfboard standing on a beach.,672,raw/coco/000000001369.jpg
673,000000430125,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000430125.jpg,A man eating a slice of pizza next to food stands.,673,raw/coco/000000430125.jpg
674,000000546702,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000546702.jpg,A fat gray tiger cat laying on top of  bed up against a pillow.,674,raw/coco/000000546702.jpg
675,000000177941,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000177941.jpg,two pizzas on plates on a dining table with a pink design table cloth,675,raw/coco/000000177941.jpg
676,000000053015,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000053015.jpg,A baby grabs for a bite of pizza that a man is eating.,676,raw/coco/000000053015.jpg
677,000000504304,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000504304.jpg,"Two people, one being a young girl, are playing tennis. ",677,raw/coco/000000504304.jpg
678,000000054796,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000054796.jpg,there is a young girl running and playing tennis,678,raw/coco/000000054796.jpg
679,000000124629,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000124629.jpg,An older woman standing next to two children.,679,raw/coco/000000124629.jpg
680,000000310302,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000310302.jpg,A plate with sliced pizza and a bottle of beer.,680,raw/coco/000000310302.jpg
681,000000353830,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000353830.jpg,An Italian dish is presented on a white plate.,681,raw/coco/000000353830.jpg
682,000000493652,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000493652.jpg,Living room decorated for Christmas with gifts galore,682,raw/coco/000000493652.jpg
683,000000226278,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000226278.jpg,A man on a tennis court at night time.,683,raw/coco/000000226278.jpg
684,000000399839,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000399839.jpg,A young girl eating a very tasty looking slice of pizza.,684,raw/coco/000000399839.jpg
685,000000039540,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000039540.jpg,"A full veggie pizza near a couple of plate of fries, are all ready to be eaten. ",685,raw/coco/000000039540.jpg
686,000000301102,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000301102.jpg,the two racquets are close to being identical.,686,raw/coco/000000301102.jpg
687,000000317595,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000317595.jpg,three guys sitting down eating sandwiches and smiling,687,raw/coco/000000317595.jpg
688,000000053990,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000053990.jpg,A child eating a piece of cheese pizza.,688,raw/coco/000000053990.jpg
689,000000190081,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000190081.jpg,A  young woman holding a giant tennis racquet ,689,raw/coco/000000190081.jpg
690,000000521400,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000521400.jpg,A female tennis player stands close to the net holding a racket. ,690,raw/coco/000000521400.jpg
691,000000193565,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000193565.jpg,A man sitting at a table with a pizza on a cutting board.,691,raw/coco/000000193565.jpg
692,000000207151,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000207151.jpg,A vegetarian pizza is half eaten on a pizza holder. ,692,raw/coco/000000207151.jpg
693,000000057387,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000057387.jpg,a crowd watching a girl ready to hit the tennis ball,693,raw/coco/000000057387.jpg
694,000000577858,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000577858.jpg,Children making their own personal pizzas with different toppings. ,694,raw/coco/000000577858.jpg
